"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"6910","bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,2,1,166,968,164,49
"6911","bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,2,2,165,1296,167,142
"6912","bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,0,0,167,1336,167,167
"6913","bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,22,6,161,5,3,2
"6914","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,11,5,162,3,3,0
"6915","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,33,7,160,5,3,2
"6916","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,6,3,164,26,7,0
"6917","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,8,6,161,10,5,0
"6918","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,4,3,164,3,3,0
"6919","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,12,4,163,9,6,3
"6920","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,23,11,156,9,6,3
"6921","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,13,6,161,11,8,3
"6922","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,2,2,165,27,9,0
"6923","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,2,1,166,39,9,2
"6924","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,3,3,164,44,11,0
"6925","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,28,10,157,23,14,9
"6926","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,33,7,160,17,13,4
"6927","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,14,6,161,32,21,11
"6928","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,4,3,164,73,17,3
"6929","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,5,4,163,103,29,5
"6930","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,2,1,166,162,32,11
"6931","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,36,9,158,24,17,7
"6932","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,9,2,165,51,31,20
"6933","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,15,6,161,120,72,48
"6934","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,3,3,164,144,36,5
"6935","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,5,4,163,179,39,8
"6936","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,3,3,164,399,78,24
"6937","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,18,5,162,74,43,31
"6938","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,5,3,164,102,62,40
"6939","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,14,4,163,212,115,97
"6940","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,0,0,167,302,58,11
"6941","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,5,4,163,372,76,18
"6942","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,1,1,166,765,130,69
"6943","bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,12,3,164,102,61,41
"6944","bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,8,3,164,190,107,83
"6945","bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,32,8,159,289,149,140
"6946","bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,3,3,164,406,78,26
"6947","bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,5,3,164,791,123,65
"6948","bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,4,3,164,1155,158,121
"6949","bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,12,4,163,156,89,67
"6950","bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,18,8,159,258,139,119
"6951","bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,19,3,164,327,166,161
"6952","bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,2,1,166,668,114,53
"6953","bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,9,6,161,1005,148,106
"6954","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,3,2,165,1300,166,161
"6955","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,18,5,162,210,113,97
"6956","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,16,4,163,304,157,147
"6957","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,9,4,163,331,166,165
"6958","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,2,1,166,875,127,84
"6959","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,5,4,163,1244,162,143
"6960","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,1,1,166,1336,167,167
"6961","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,15,6,161,278,149,129
"6962","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,11,4,163,326,165,161
"6963","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,26,6,161,334,167,167
"6964","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,1,1,166,1063,149,104
"6965","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,1,1,166,1315,166,159
"6966","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,4,2,165,1336,167,167
"6967","bt","glm",167,25,0.1,8,2,0.001,0,0,0,5,5,162,1,1,0
"6968","bt","glm",167,50,0.1,8,2,0.001,0,0,0,7,7,160,4,4,0
"6969","bt","glm",167,100,0.1,8,2,0.001,0,0,0,8,8,159,2,2,0
"6970","bt","glm",167,25,0.1,2,8,0.001,0,0,0,3,3,164,3,3,0
"6971","bt","glm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,10,10,0
"6972","bt","glm",167,100,0.1,2,8,0.001,0,0,0,0,0,167,12,12,0
"6973","bt","glm",167,25,0.1,8,2,0.025,0,0,0,8,8,159,2,2,0
"6974","bt","glm",167,50,0.1,8,2,0.025,0,0,0,9,9,158,3,3,0
"6975","bt","glm",167,100,0.1,8,2,0.025,0,0,0,11,10,157,7,7,0
"6976","bt","glm",167,25,0.1,2,8,0.025,0,0,0,0,0,167,15,15,0
"6977","bt","glm",167,50,0.1,2,8,0.025,0,0,0,3,3,164,12,12,0
"6978","bt","glm",167,100,0.1,2,8,0.025,0,0,0,5,5,162,24,22,0
"6979","bt","glm",167,25,0.1,8,2,0.05,0,0,0,10,9,158,13,13,0
"6980","bt","glm",167,50,0.1,8,2,0.05,0,0,0,12,11,156,14,14,0
"6981","bt","glm",167,100,0.1,8,2,0.05,0,0,0,6,6,161,22,21,1
"6982","bt","glm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,31,28,0
"6983","bt","glm",167,50,0.1,2,8,0.05,0,0,0,3,3,164,50,45,0
"6984","bt","glm",167,100,0.1,2,8,0.05,0,0,0,2,2,165,97,79,0
"6985","bt","glm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,13,13,0
"6986","bt","glm",167,50,0.1,8,2,0.075,0,0,0,8,8,159,34,33,1
"6987","bt","glm",167,100,0.1,8,2,0.075,0,0,0,8,8,159,84,72,12
"6988","bt","glm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,86,67,0
"6989","bt","glm",167,50,0.1,2,8,0.075,0,0,0,1,1,166,142,99,0
"6990","bt","glm",167,100,0.1,2,8,0.075,0,0,0,3,3,164,316,145,0
"6991","bt","glm",167,25,0.1,8,2,0.1,0,0,0,10,10,157,42,38,4
"6992","bt","glm",167,50,0.1,8,2,0.1,0,0,0,7,7,160,70,66,4
"6993","bt","glm",167,100,0.1,8,2,0.1,0,0,0,6,5,162,177,127,50
"6994","bt","glm",167,25,0.1,2,8,0.1,0,0,0,1,1,166,155,104,0
"6995","bt","glm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,300,155,0
"6996","bt","glm",167,100,0.1,2,8,0.1,0,0,0,0,0,167,693,165,0
"6997","bt","glm",167,25,0.1,8,2,0.125,0,0,0,6,6,161,85,71,14
"6998","bt","glm",167,50,0.1,8,2,0.125,0,0,0,6,6,161,150,114,36
"6999","bt","glm",167,100,0.1,8,2,0.125,0,0,0,7,7,160,276,162,114
"7000","bt","glm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,279,139,0
"7001","bt","glm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,546,164,0
"7002","bt","glm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1071,167,25
"7003","bt","glm",167,25,0.1,8,2,0.15,0,0,0,3,3,164,137,107,30
"7004","bt","glm",167,50,0.1,8,2,0.15,0,0,0,7,6,161,215,145,70
"7005","bt","glm",167,100,0.1,8,2,0.15,0,0,0,4,4,163,317,167,150
"7006","bt","glm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,489,159,0
"7007","bt","glm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,922,167,12
"7008","bt","glm",167,100,0.1,2,8,0.15,0,0,0,1,1,166,1281,167,119
"7009","bt","glm",167,25,0.1,8,2,0.175,0,0,0,6,6,161,194,137,57
"7010","bt","glm",167,50,0.1,8,2,0.175,0,0,0,7,7,160,292,164,128
"7011","bt","glm",167,100,0.1,8,2,0.175,0,0,0,6,6,161,332,167,165
"7012","bt","glm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,652,166,0
"7013","bt","glm",167,50,0.1,2,8,0.175,0,0,0,2,2,165,1158,167,54
"7014","bt","glm",167,100,0.1,2,8,0.175,0,0,0,3,3,164,1331,167,162
"7015","bt","glm",167,25,0.1,8,2,0.2,0,0,0,10,10,157,251,157,94
"7016","bt","glm",167,50,0.1,8,2,0.2,0,0,0,6,6,161,324,167,157
"7017","bt","glm",167,100,0.1,8,2,0.2,0,0,0,10,10,157,334,167,167
"7018","bt","glm",167,25,0.1,2,8,0.2,0,0,0,2,2,165,957,167,10
"7019","bt","glm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1276,167,116
"7020","bt","glm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1336,167,167
"7021","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,8,8,159,3,3,0
"7022","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,8,6,161,2,2,0
"7023","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,12,9,158,1,1,0
"7024","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,4,4,163,17,13,0
"7025","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,4,4,163,5,5,0
"7026","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,0,0,167,15,8,0
"7027","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,15,8,159,4,4,0
"7028","bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,5,5,162,4,3,1
"7029","bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,5,4,163,4,4,0
"7030","bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,3,3,164,22,14,0
"7031","bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,13,9,0
"7032","bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,34,20,0
"7033","bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,8,7,160,7,7,0
"7034","bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,9,8,159,21,18,3
"7035","bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,11,7,160,25,21,4
"7036","bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,29,22,0
"7037","bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,62,33,0
"7038","bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,145,71,0
"7039","bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,5,5,162,27,23,4
"7040","bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,8,7,160,54,42,12
"7041","bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,5,5,162,80,62,18
"7042","bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,87,48,0
"7043","bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,2,2,165,133,63,0
"7044","bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,0,0,167,292,103,0
"7045","bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,4,4,163,35,31,4
"7046","bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,9,6,161,101,79,22
"7047","bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,12,8,159,177,122,55
"7048","bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,202,76,1
"7049","bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,3,3,164,337,104,5
"7050","bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,3,3,164,722,148,28
"7051","bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,6,6,161,101,72,29
"7052","bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,6,5,162,173,112,61
"7053","bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,5,4,163,279,157,122
"7054","bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,1,1,166,295,103,1
"7055","bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,3,3,164,598,134,17
"7056","bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,4,4,163,1063,166,68
"7057","bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,6,6,161,137,97,40
"7058","bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,11,9,158,232,143,89
"7059","bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,14,12,155,316,162,154
"7060","bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,1,1,166,554,130,15
"7061","bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,984,162,56
"7062","bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,2,1,166,1274,167,130
"7063","bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,4,3,164,183,120,63
"7064","bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,4,2,165,300,162,138
"7065","bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,4,4,163,331,167,164
"7066","bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,670,141,11
"7067","bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,3,3,164,1170,165,95
"7068","bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,1,1,166,1325,167,159
"7069","bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,12,10,157,261,151,110
"7070","bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,6,5,162,316,165,151
"7071","bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,10,6,161,334,167,167
"7072","bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,4,3,164,993,164,49
"7073","bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,2,2,165,1284,167,141
"7074","bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"7075","bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,33,8,159,1,1,0
"7076","bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,21,4,163,4,3,1
"7077","bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,2,2,165,0,0,0
"7078","bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,4,3,164,26,7,0
"7079","bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,6,4,163,8,3,0
"7080","bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,1,1,166,16,5,1
"7081","bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,19,6,161,12,8,4
"7082","bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,36,8,159,4,3,1
"7083","bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,8,3,164,9,5,4
"7084","bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,8,5,162,34,5,4
"7085","bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,1,1,166,15,7,0
"7086","bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,0,0,167,45,17,0
"7087","bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,27,8,159,27,19,8
"7088","bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,10,3,164,40,27,13
"7089","bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,13,4,163,36,23,13
"7090","bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,1,1,166,98,26,1
"7091","bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,5,4,163,101,25,5
"7092","bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,1,1,166,131,32,7
"7093","bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,5,3,164,40,24,16
"7094","bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,22,6,161,58,38,20
"7095","bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,19,7,160,90,53,37
"7096","bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,1,1,166,127,33,9
"7097","bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,2,1,166,213,51,9
"7098","bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,0,0,167,401,84,24
"7099","bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,18,6,161,55,33,22
"7100","bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,22,5,162,102,61,41
"7101","bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,20,6,161,177,101,76
"7102","bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,2,2,165,243,56,12
"7103","bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,1,1,166,457,84,29
"7104","bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,5,4,163,812,133,69
"7105","bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,20,4,163,137,81,56
"7106","bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,15,7,160,192,107,85
"7107","bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,7,3,164,287,149,138
"7108","bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,6,3,164,382,75,22
"7109","bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,4,2,165,769,123,69
"7110","bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,7,5,162,1170,159,124
"7111","bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,11,5,162,169,95,74
"7112","bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,20,4,163,257,138,119
"7113","bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,12,3,164,327,165,162
"7114","bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,2,1,166,645,111,48
"7115","bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,2,2,165,1020,147,100
"7116","bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,6,5,162,1304,166,159
"7117","bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,13,4,163,212,119,93
"7118","bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,6,5,162,305,156,149
"7119","bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,7,1,166,334,167,167
"7120","bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,2,2,165,805,129,66
"7121","bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,6,5,162,1219,164,133
"7122","bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,4,3,164,1336,167,167
"7123","bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,16,4,163,282,149,133
"7124","bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,27,6,161,329,165,164
"7125","bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,9,2,165,334,167,167
"7126","bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,3,2,165,1075,154,111
"7127","bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,2,2,165,1313,166,160
"7128","bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,1,1,166,1336,167,167
"7129","bt","glm",167,25,0.1,8,2,0.001,0,0,0,4,4,163,3,3,0
"7130","bt","glm",167,50,0.1,8,2,0.001,0,0,0,4,4,163,2,2,0
"7131","bt","glm",167,100,0.1,8,2,0.001,0,0,0,2,2,165,3,3,0
"7132","bt","glm",167,25,0.1,2,8,0.001,0,0,0,1,1,166,6,6,0
"7133","bt","glm",167,50,0.1,2,8,0.001,0,0,0,0,0,167,8,8,0
"7134","bt","glm",167,100,0.1,2,8,0.001,0,0,0,0,0,167,11,11,0
"7135","bt","glm",167,25,0.1,8,2,0.025,0,0,0,9,9,158,4,4,0
"7136","bt","glm",167,50,0.1,8,2,0.025,0,0,0,10,10,157,4,4,0
"7137","bt","glm",167,100,0.1,8,2,0.025,0,0,0,9,9,158,4,4,0
"7138","bt","glm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,20,20,0
"7139","bt","glm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,11,10,0
"7140","bt","glm",167,100,0.1,2,8,0.025,0,0,0,2,2,165,24,24,0
"7141","bt","glm",167,25,0.1,8,2,0.05,0,0,0,6,6,161,8,8,0
"7142","bt","glm",167,50,0.1,8,2,0.05,0,0,0,11,11,156,14,14,0
"7143","bt","glm",167,100,0.1,8,2,0.05,0,0,0,7,6,161,17,16,1
"7144","bt","glm",167,25,0.1,2,8,0.05,0,0,0,1,1,166,36,32,0
"7145","bt","glm",167,50,0.1,2,8,0.05,0,0,0,0,0,167,57,49,0
"7146","bt","glm",167,100,0.1,2,8,0.05,0,0,0,2,2,165,84,68,0
"7147","bt","glm",167,25,0.1,8,2,0.075,0,0,0,8,8,159,21,20,1
"7148","bt","glm",167,50,0.1,8,2,0.075,0,0,0,2,2,165,44,43,1
"7149","bt","glm",167,100,0.1,8,2,0.075,0,0,0,5,5,162,78,64,14
"7150","bt","glm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,74,63,0
"7151","bt","glm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,146,101,0
"7152","bt","glm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,272,137,0
"7153","bt","glm",167,25,0.1,8,2,0.1,0,0,0,5,5,162,47,45,2
"7154","bt","glm",167,50,0.1,8,2,0.1,0,0,0,10,10,157,78,71,7
"7155","bt","glm",167,100,0.1,8,2,0.1,0,0,0,8,7,160,161,122,39
"7156","bt","glm",167,25,0.1,2,8,0.1,0,0,0,1,1,166,145,97,0
"7157","bt","glm",167,50,0.1,2,8,0.1,0,0,0,0,0,167,323,150,0
"7158","bt","glm",167,100,0.1,2,8,0.1,0,0,0,2,2,165,633,167,1
"7159","bt","glm",167,25,0.1,8,2,0.125,0,0,0,5,5,162,81,75,6
"7160","bt","glm",167,50,0.1,8,2,0.125,0,0,0,6,6,161,159,126,33
"7161","bt","glm",167,100,0.1,8,2,0.125,0,0,0,8,8,159,270,162,108
"7162","bt","glm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,278,137,0
"7163","bt","glm",167,50,0.1,2,8,0.125,0,0,0,2,2,165,588,165,0
"7164","bt","glm",167,100,0.1,2,8,0.125,0,0,0,2,2,165,1044,167,25
"7165","bt","glm",167,25,0.1,8,2,0.15,0,0,0,6,6,161,147,114,33
"7166","bt","glm",167,50,0.1,8,2,0.15,0,0,0,3,3,164,239,158,81
"7167","bt","glm",167,100,0.1,8,2,0.15,0,0,0,8,8,159,326,166,160
"7168","bt","glm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,451,161,0
"7169","bt","glm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,917,167,9
"7170","bt","glm",167,100,0.1,2,8,0.15,0,0,0,0,0,167,1291,167,127
"7171","bt","glm",167,25,0.1,8,2,0.175,0,0,0,8,8,159,203,139,64
"7172","bt","glm",167,50,0.1,8,2,0.175,0,0,0,4,4,163,291,163,128
"7173","bt","glm",167,100,0.1,8,2,0.175,0,0,0,7,7,160,334,167,167
"7174","bt","glm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,690,167,2
"7175","bt","glm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1151,167,55
"7176","bt","glm",167,100,0.1,2,8,0.175,0,0,0,3,3,164,1330,167,161
"7177","bt","glm",167,25,0.1,8,2,0.2,0,0,0,6,6,161,245,157,88
"7178","bt","glm",167,50,0.1,8,2,0.2,0,0,0,4,4,163,323,167,156
"7179","bt","glm",167,100,0.1,8,2,0.2,0,0,0,10,10,157,334,167,167
"7180","bt","glm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,929,167,6
"7181","bt","glm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1283,167,119
"7182","bt","glm",167,100,0.1,2,8,0.2,0,0,0,0,0,167,1336,167,167
"7183","bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,12,7,160,3,3,0
"7184","bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,5,4,163,2,2,0
"7185","bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,4,4,163,3,3,0
"7186","bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,0,0,167,7,7,0
"7187","bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,6,4,0
"7188","bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,6,6,0
"7189","bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,6,6,161,3,3,0
"7190","bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,12,10,157,4,3,1
"7191","bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,2,2,165,8,8,0
"7192","bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,2,2,165,16,11,0
"7193","bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,14,12,0
"7194","bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,3,3,164,30,18,0
"7195","bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,24,14,153,19,16,3
"7196","bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,5,4,163,12,11,1
"7197","bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,9,9,158,27,26,1
"7198","bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,3,3,164,34,16,0
"7199","bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,65,32,0
"7200","bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,0,0,167,127,58,0
"7201","bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,2,2,165,23,19,4
"7202","bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,9,7,160,40,32,8
"7203","bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,13,10,157,88,67,21
"7204","bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,2,2,165,83,46,0
"7205","bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,3,2,165,160,64,0
"7206","bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,0,0,167,307,107,2
"7207","bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,4,3,164,56,43,13
"7208","bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,5,4,163,107,78,29
"7209","bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,7,7,160,188,128,60
"7210","bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,142,59,2
"7211","bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,2,2,165,353,106,8
"7212","bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,2,2,165,679,148,22
"7213","bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,8,6,161,92,71,21
"7214","bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,4,4,163,148,102,46
"7215","bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,6,6,161,289,157,132
